id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country
250585241461350402,"ILADS Luncheon, Testing for Lyme Disease...

http://t.co/qLLkwJDj",374109054,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-09-25T13:19:11.000Z,,250585241461350402,everyone,LinkedIn,,,"{'urls': [{'start': 45, 'end': 65, 'url': 'http://t.co/qLLkwJDj', 'expanded_url': 'http://lnkd.in/bdjW7b', 'display_url': 'lnkd.in/bdjW7b'}]}","{'username': 'DrWarrenLevin', 'name': 'Dr. Warren Levin', 'location': 'Vienna, VA', 'public_metrics': {'followers_count': 302, 'following_count': 0, 'tweet_count': 1121, 'listed_count': 6}, 'description': 'Opened 1st Alternative Medical Center in NYC. The Dean of Alternative Medicine. An Anti-Aging specialist treating Autism, Lyme http://t.co/jrsFsOCObb', 'created_at': '2011-09-15T18:35:04.000Z'}",DrWarrenLevin,Vienna,Virginia,Fairfax County,United States
153864399331921920,Forest ecologist predicting a bad year for #Lyme disease in the NE. http://t.co/e4mIHB7w,90452704,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2012-01-02T15:45:06.000Z,,153864399331921920,everyone,Hootsuite,,,"{'urls': [{'start': 68, 'end': 88, 'url': 'http://t.co/e4mIHB7w', 'expanded_url': 'http://bit.ly/sbUd3q', 'display_url': 'bit.ly/sbUd3q'}], 'hashtags': [{'start': 43, 'end': 48, 'tag': 'Lyme'}]}","{'name': 'AVMA (American Veterinary Medical Association)', 'public_metrics': {'followers_count': 55616, 'following_count': 429, 'tweet_count': 47620, 'listed_count': 787}, 'description': ""Find out what's going on with the AVMA (American Veterinary Medical Association) and keep up with the latest developments in veterinary medicine."", 'created_at': '2009-11-16T18:31:15.000Z', 'username': 'AVMAvets', 'location': 'Schaumburg, IL'}",AVMAvets,Schaumburg,Illinois,Cook County,United States
174947218627903488,Iceman mummy may hold earliest evidence of Lyme disease | Fox News http://t.co/rwhoFuEG via @fxnscitech,402318693,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-29T20:00:41.000Z,,174947218627903488,everyone,Twitter for Websites,,,"{'mentions': [{'start': 92, 'end': 103, 'username': 'fxnscitech', 'id': '840878926700400640'}], 'urls': [{'start': 67, 'end': 87, 'url': 'http://t.co/rwhoFuEG', 'expanded_url': 'http://www.foxnews.com/scitech/2012/02/29/iceman-mummy-may-hold-earliest-evidence-lyme-disease/', 'display_url': 'foxnews.com/scitech/2012/0…'}], 'annotations': [{'start': 58, 'end': 65, 'probability': 0.941, 'type': 'Organization', 'normalized_text': 'Fox News'}]}","{'created_at': '2011-10-31T21:50:54.000Z', 'location': 'Oxford, MS', 'public_metrics': {'followers_count': 68, 'following_count': 285, 'tweet_count': 495, 'listed_count': 2}, 'username': 'JoeConnole', 'description': 'Author of The Civil War and the Subversion of American Indian Sovereignty. And two articles on Comanche Code Talkers and Indian involvement in the Civil War.', 'name': 'Joe Connole'}",JoeConnole,Oxford,Mississippi,Lafayette County,United States
180922766097268736,Viral Genetics Submits Pre-IND Document for Lyme Disease Drug Candidate to FDA,383295355,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-17T07:45:23.000Z,,180922766097268736,everyone,Twitter Web Client,,,"{'annotations': [{'start': 75, 'end': 77, 'probability': 0.6171, 'type': 'Organization', 'normalized_text': 'FDA'}]}","{'description': 'just hanging in Mesa, AZ. the Education tweeting guru :)', 'public_metrics': {'followers_count': 4, 'following_count': 0, 'tweet_count': 1246, 'listed_count': 0}, 'username': 'PhysioOCY', 'name': 'Darren Torres', 'created_at': '2011-10-01T16:33:04.000Z', 'location': 'Mesa, AZ'}",PhysioOCY,Mesa,Arizona,Maricopa County,United States
153588192929529857,"Lyme is a complex illness - Lyme is a complex illness.  We are doing well because we treat parasites,... http://t.co/UfTVhavf",117210744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-01T21:27:33.000Z,,153588192929529857,everyone,Tweet Old Post,,,"{'urls': [{'start': 105, 'end': 125, 'url': 'http://t.co/UfTVhavf', 'expanded_url': 'http://rifemachineblog.net/?p=91', 'display_url': 'rifemachineblog.net/?p=91'}]}","{'name': 'Hymbas', 'public_metrics': {'followers_count': 95, 'following_count': 1, 'tweet_count': 9788, 'listed_count': 2}, 'description': 'Hymbas.com provides Optimum Ion Foot Spa Detox info, reviews & business opportunities, a line of products that promote optimum health, vitality and longevity.', 'created_at': '2010-02-24T22:13:37.000Z', 'username': 'Hymbas', 'location': 'Manhattan Beach, Ca'}",Hymbas,Manhattan Beach,California,Los Angeles County,United States
212878758397493248,"Healthy Helpful Hint: Experts are Predicting an Increase in Cases of Lyme Disease, since this year's unseasonably... http://t.co/IGXbp5Ch",223303457,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-13T12:07:05.000Z,,212878758397493248,everyone,Facebook,,,"{'urls': [{'start': 117, 'end': 137, 'url': 'http://t.co/IGXbp5Ch', 'expanded_url': 'http://fb.me/1sg31GuNI', 'display_url': 'fb.me/1sg31GuNI'}]}","{'username': 'GeorgiaMedSpa', 'public_metrics': {'followers_count': 70, 'following_count': 173, 'tweet_count': 3237, 'listed_count': 0}, 'created_at': '2010-12-06T00:38:18.000Z', 'name': 'In HIS Image Day Spa', 'description': 'Welcome to the In HIS Image Day Spa twitter page. We will tell you all about upcoming services to In His Image Day Spa and give you cool deals here. Stay tuned.', 'location': 'Marietta, Georgia'}",GeorgiaMedSpa,Marietta,Georgia,Cobb County,United States
278281946029768705,"Lyme Disease: A Commentary: 

We’d all like to hope and believe that going to the doctor always resulted in hone... http://t.co/g6izgtEX",508119717,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-10T23:36:00.000Z,,278281946029768705,everyone,twitterfeed,,,"{'urls': [{'start': 116, 'end': 136, 'url': 'http://t.co/g6izgtEX', 'expanded_url': 'http://bit.ly/Z7hxYd', 'display_url': 'bit.ly/Z7hxYd'}]}","{'description': '', 'public_metrics': {'followers_count': 125, 'following_count': 392, 'tweet_count': 1211, 'listed_count': 2}, 'username': 'DrMattRoe', 'name': 'Dr. Matthew Roe', 'created_at': '2012-02-29T00:10:47.000Z', 'location': 'Winter Garden'}",DrMattRoe,Winter Garden,Florida,Orange County,United States
273447081761443841,"@lehimesa @InvasiveNotes @johnkt09   Cats in particular host Bartonella, for example, which can mimic Lyme. Too much to it. If you have",19893071,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-27T15:23:59.000Z,22846618.0,273431591802519553,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '273445005237026816'}]",,"{'mentions': [{'start': 0, 'end': 9, 'username': 'lehimesa', 'id': '22846618'}, {'start': 10, 'end': 24, 'username': 'InvasiveNotes', 'id': '41100077'}]}","{'public_metrics': {'followers_count': 3147, 'following_count': 2372, 'tweet_count': 322180, 'listed_count': 450}, 'location': 'Washington, DC', 'created_at': '2009-02-02T04:28:59.000Z', 'description': 'grieving deaths of some of my dearest; empty & 💔; mostly offline for now, not replying | a duty to birds | she/her | 🌊 get to work', 'name': 'z', 'username': 'zebrafinch'}",zebrafinch,Washington,District of Columbia,District of Columbia,United States
206112271947137024,"I'm pretty sure a tick broke into my office, with the intention of giving me Lyme disease.",16328729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-05-25T19:59:29.000Z,,206112271947137024,everyone,MOTOBLUR,,,,"{'created_at': '2008-09-17T14:07:49.000Z', 'username': 'PottyMouthLisa', 'name': 'Lisa Blye', 'description': 'Kid Expert - Potty Mouth', 'public_metrics': {'followers_count': 39, 'following_count': 81, 'tweet_count': 528, 'listed_count': 1}, 'location': 'South Bend, IN'}",PottyMouthLisa,South Bend,Indiana,St Joseph County,United States
277129240883896320,Lyme Treatment Guidelines Flawed. YA THINK!!!!!! http://t.co/hf8Efjjb,25054096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-07T19:15:34.000Z,,277129240883896320,everyone,Facebook,,,"{'urls': [{'start': 49, 'end': 69, 'url': 'http://t.co/hf8Efjjb', 'expanded_url': 'http://fb.me/NFDQSQlS', 'display_url': 'fb.me/NFDQSQlS'}]}","{'username': 'Solasdesigns', 'public_metrics': {'followers_count': 1283, 'following_count': 2184, 'tweet_count': 40236, 'listed_count': 106}, 'created_at': '2009-03-18T10:34:46.000Z', 'name': 'Sandi Bohle, MA, MFA, AMFT', 'description': 'Student of the Mind, Body, and Soul. MA in Clinical Psychology, Antioch University Los Angeles. AMFT@Tree of Life Healing', 'location': 'Los Angeles'}",Solasdesigns,Los Angeles,California,Los Angeles County,United States
163758131581693952,#thingsimiss..east lyme : ( but I love rhode island,31031949,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-29T22:59:15.000Z,,163758131581693952,everyone,Twitter for BlackBerry®,,,"{'hashtags': [{'start': 0, 'end': 12, 'tag': 'thingsimiss'}]}","{'description': '', 'created_at': '2009-04-14T02:21:45.000Z', 'name': 'Rebecca Rogers', 'username': 're_beccarogers', 'location': 'Virginia Beach, Virginia', 'public_metrics': {'followers_count': 127, 'following_count': 335, 'tweet_count': 3134, 'listed_count': 0}}",re_beccarogers,Virginia Beach,Virginia,Virginia Beach City,United States
162664411738292225,Yay @redcross! But you should be testing EVERYONE who donates.  http://t.co/dXcM3J5E #babesia #lyme #lymedisease #chronicillness,119083441,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-26T22:33:12.000Z,,162664411738292225,everyone,Twitter Web Client,,,"{'urls': [{'start': 64, 'end': 84, 'url': 'http://t.co/dXcM3J5E', 'expanded_url': 'http://www.mvtimes.com/marthas-vineyard/article.php?id=9159', 'display_url': 'mvtimes.com/marthas-vineya…'}], 'mentions': [{'start': 4, 'end': 13, 'username': 'RedCross', 'id': '6519522'}], 'hashtags': [{'start': 85, 'end': 93, 'tag': 'babesia'}, {'start': 94, 'end': 99, 'tag': 'lyme'}, {'start': 100, 'end': 112, 'tag': 'lymedisease'}, {'start': 113, 'end': 128, 'tag': 'chronicillness'}]}","{'location': 'Los Angeles, CA', 'username': 'ArianeResnick', 'public_metrics': {'followers_count': 1199, 'following_count': 226, 'tweet_count': 5043, 'listed_count': 112}, 'created_at': '2010-03-02T16:32:39.000Z', 'name': 'Ariane Resnick', 'description': ""Bestselling author, special diet👩🏼\u200d🍳 & nutritionist. As seen on CBS' The Dr.s, Forbes, HuffPo, Elle, ABC News.""}",ArianeResnick,Los Angeles,California,Los Angeles County,United States
209039858956636160,"Lyme Disease: The Cause, the Cure, the Controversy - http://t.co/f5ACmTwR",49404200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-02T21:52:40.000Z,,209039858956636160,everyone,WordTwit Plugin,,,"{'urls': [{'start': 53, 'end': 73, 'url': 'http://t.co/f5ACmTwR', 'expanded_url': 'http://ow.ly/1N9mI2', 'display_url': 'ow.ly/1N9mI2'}], 'annotations': [{'start': 0, 'end': 11, 'probability': 0.4724, 'type': 'Other', 'normalized_text': 'Lyme Disease'}]}","{'username': 'medicinehelp', 'description': 'American Consultants Rx is focused on helping the nations uninsured deal with the high cost of prescription drugs. -Charity,non profit,health care', 'public_metrics': {'followers_count': 1367, 'following_count': 1868, 'tweet_count': 1715246, 'listed_count': 55}, 'created_at': '2009-06-21T19:35:30.000Z', 'name': 'Charles Myrick -CEO', 'location': 'Atlanta,GA'}",medicinehelp,Atlanta,Georgia,Fulton County,United States
201321544801189888,@momjoviblog Go to the doctor. Bull's eye rash is a symptom of Lyme's disease. If that's what it is the sooner treatment starts the better.,39893407,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-05-12T14:42:51.000Z,112571335.0,201296028601827328,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '201296028601827328'}]",,,"{'name': 'Jen B', 'location': 'Janesville, WI', 'description': ""She/Her. I'm a mom and wife, public employee, beer drinker, foodie, Whovian, and have MS. Welcome to my eclectic life."", 'username': 'WIGeekMom', 'public_metrics': {'followers_count': 422, 'following_count': 562, 'tweet_count': 35660, 'listed_count': 31}, 'created_at': '2009-05-14T01:27:05.000Z'}",WIGeekMom,Janesville,Wisconsin,Rock County,United States
185085894104055808,Lyme disease - Run to help - Article at:  http://t.co/0TvlIrZI,534321042,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-28T19:28:10.000Z,,185085894104055808,everyone,Twitter for Websites,,,"{'urls': [{'start': 42, 'end': 62, 'url': 'http://t.co/0TvlIrZI', 'expanded_url': 'http://shar.es/pIh0O', 'display_url': 'shar.es/pIh0O'}]}","{'username': 'ClaytonCaverley', 'name': 'Clayton Caverley', 'location': 'Ontario', 'public_metrics': {'followers_count': 91, 'following_count': 48, 'tweet_count': 3393, 'listed_count': 12}, 'description': 'Over 40 year involvement in Holistic Health, Technology and Cooking.  Involvement and interest in Home Steading, Permaculture, Meditation, Martial Arts.', 'created_at': '2012-03-23T12:18:05.000Z'}",ClaytonCaverley,Ontario,California,San Bernardino County,United States
165583814826000385,"@klemanowicz (1/2) Kevin, I missed your 'downside of a mild winter' spot, but saw it was on Lyme disease. Eco-loonies down on Cape Cod...",7808262,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-03T23:53:52.000Z,39414775.0,165583814826000385,everyone,Twitter for BlackBerry®,,,"{'annotations': [{'start': 19, 'end': 23, 'probability': 0.8235, 'type': 'Person', 'normalized_text': 'Kevin'}, {'start': 126, 'end': 133, 'probability': 0.4191, 'type': 'Product', 'normalized_text': 'Cape Cod'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'klemanowicz', 'id': '2522454140'}]}","{'public_metrics': {'followers_count': 41680, 'following_count': 763, 'tweet_count': 89053, 'listed_count': 875}, 'username': 'Ed', 'name': 'Ed Shahzade', 'created_at': '2007-07-30T02:27:16.000Z', 'description': 'Discreet Communications Advisor to Fine Clients. Lighthouse to 3 sons, Patriot, Team Player.', 'location': 'Boston '}",Ed,Boston,Massachusetts,Suffolk County,United States
238829477172490243,"One of the antibiotics Ada gets to go on turns your fluids orange..including sweat and tears. We were all ""Cool side-effect!"" ...  #lyme",702273444,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-08-24T02:45:59.000Z,,238829477172490243,everyone,Twitter for iPad,,,"{'hashtags': [{'start': 131, 'end': 136, 'tag': 'lyme'}]}","{'created_at': '2012-07-18T03:28:04.000Z', 'public_metrics': {'followers_count': 310, 'following_count': 252, 'tweet_count': 1071, 'listed_count': 7}, 'username': 'ShanSDevine', 'description': 'Ignorance Sucks More Than Ticks.', 'name': 'Shan S Devine', 'location': 'Summerland'}",ShanSDevine,Summerland,California,Santa Barbara County,United States
177084122173419521,Woman reverses Lyme disease with raw milk fasting http://t.co/d0dhczxw,365231641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-06T17:31:59.000Z,,177084122173419521,everyone,twitterfeed,,,"{'urls': [{'start': 50, 'end': 70, 'url': 'http://t.co/d0dhczxw', 'expanded_url': 'http://bit.ly/x7gqbl', 'display_url': 'bit.ly/x7gqbl'}]}","{'public_metrics': {'followers_count': 6459, 'following_count': 7497, 'tweet_count': 55648, 'listed_count': 8}, 'location': 'Memphis', 'name': 'Alana Evans', 'created_at': '2011-08-31T02:28:10.000Z', 'description': 'Wannabee Editor, Cat Lover, Pizza Expert. Give me Liberty or Give me Twitter.', 'username': 'Alana_Evans2'}",Alana_Evans2,Memphis,Tennessee,Shelby County,United States
221293970708373505,"B.C. must act to combat Lyme 'disease explosion,' scientist says | @scoopit http://t.co/bogPgxhr",19321970,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-07-06T17:26:08.000Z,,221293970708373505,everyone,Scoop.it,,,"{'mentions': [{'start': 67, 'end': 75, 'username': 'scoopit', 'id': '209484168'}], 'urls': [{'start': 76, 'end': 96, 'url': 'http://t.co/bogPgxhr', 'expanded_url': 'http://bit.ly/OeyTZh', 'display_url': 'bit.ly/OeyTZh'}], 'annotations': [{'start': 0, 'end': 3, 'probability': 0.8567, 'type': 'Place', 'normalized_text': 'B.C.'}]}","{'username': 'SustainOurEarth', 'location': 'Los Angeles', 'description': 'News that effects the sustainability of life on Earth: All things Green,  energy, economics, climate change, natural resources, and a new political paradigm.', 'public_metrics': {'followers_count': 3113, 'following_count': 2434, 'tweet_count': 114662, 'listed_count': 171}, 'created_at': '2009-01-22T02:39:11.000Z', 'name': 'SustainOurEarth'}",SustainOurEarth,Los Angeles,California,Los Angeles County,United States
259416758417518593,Help @CandiceAccola and @TBDAlliance stop Lyme disease! http://t.co/g1ZOOE9 #TickNTweet via @TVFanatic,83076837,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-19T22:12:29.000Z,,259416758417518593,everyone,Twitter for Websites,,,"{'urls': [{'start': 56, 'end': 75, 'url': 'http://t.co/g1ZOOE9', 'expanded_url': 'http://www.tvfanatic.com/2012/10/vampire-diaries-giveaway-support-tbda-win-cast-signed-posters/', 'display_url': 'tvfanatic.com/2012/10/vampir…'}], 'mentions': [{'start': 5, 'end': 19, 'username': 'CandiceAccola', 'id': '58834557'}, {'start': 24, 'end': 36, 'username': 'TBDAlliance', 'id': '22998147'}, {'start': 92, 'end': 102, 'username': 'TVFanatic', 'id': '26398660'}], 'hashtags': [{'start': 76, 'end': 87, 'tag': 'TickNTweet'}]}","{'created_at': '2009-10-17T06:55:17.000Z', 'username': 'neilcaffery302', 'name': 'torchwood2', 'description': '', 'public_metrics': {'followers_count': 97, 'following_count': 339, 'tweet_count': 1768, 'listed_count': 0}, 'location': 'carlisle'}",neilcaffery302,Carlisle,Arkansas,Lonoke County,United States
264772468311486464,"Nov. 6 deadline to ask for ""Healthy People"" initiative to include treating Lyme disease as a national goal. http://t.co/vHWmZhSb",25054096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-03T16:54:10.000Z,,264772468311486464,everyone,Facebook,,,"{'urls': [{'start': 108, 'end': 128, 'url': 'http://t.co/vHWmZhSb', 'expanded_url': 'http://fb.me/JaWZXC8B', 'display_url': 'fb.me/JaWZXC8B'}]}","{'public_metrics': {'followers_count': 1283, 'following_count': 2184, 'tweet_count': 40236, 'listed_count': 106}, 'location': 'Los Angeles', 'name': 'Sandi Bohle, MA, MFA, AMFT', 'created_at': '2009-03-18T10:34:46.000Z', 'description': 'Student of the Mind, Body, and Soul. MA in Clinical Psychology, Antioch University Los Angeles. AMFT@Tree of Life Healing', 'username': 'Solasdesigns'}",Solasdesigns,Los Angeles,California,Los Angeles County,United States
184740161588961280,"New Book–Insights Into Lyme Disease Treatment: In this video, I describe my recently published book, which conta... http://t.co/r9DJriJS",110000849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-27T20:34:21.000Z,,184740161588961280,everyone,twitterfeed,,,"{'urls': [{'start': 116, 'end': 136, 'url': 'http://t.co/r9DJriJS', 'expanded_url': 'http://bit.ly/HiJ8v4', 'display_url': 'bit.ly/HiJ8v4'}]}","{'public_metrics': {'followers_count': 3210, 'following_count': 3627, 'tweet_count': 28918, 'listed_count': 33}, 'username': 'forhealthtoday', 'name': 'Manzel Caudle', 'created_at': '2010-01-31T00:47:15.000Z', 'description': 'Information and products regarding health. This includes problems with cancer, blood pressure,heart,skin,hair,lungs,face,arms,legs,and other body parts.', 'location': 'Indianapolis'}",forhealthtoday,Indianapolis,Indiana,Marion County,United States
197799100379435009,Come to the #PromFashionShow at East Lyme High School. It starts at 6.30!,313649786,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-05-02T21:25:55.000Z,,197799100379435009,everyone,Twitter SMS,,,"{'annotations': [{'start': 32, 'end': 52, 'probability': 0.3153, 'type': 'Organization', 'normalized_text': 'East Lyme High School'}], 'hashtags': [{'start': 12, 'end': 28, 'tag': 'PromFashionShow'}]}","{'location': 'Brooklyn, NY', 'name': 'Miranda Mugovero', 'username': 'MMug4', 'public_metrics': {'followers_count': 191, 'following_count': 172, 'tweet_count': 1224, 'listed_count': 0}, 'description': 'Streisand worshiper, rising Broadway star, and chronic pen clicker. \r\n\r\n*Photographed by Carrie Roseman', 'created_at': '2011-06-09T00:28:19.000Z'}",MMug4,Brooklyn,New York,Kings County,United States
194992551877554176,"East Lyme school board member leaves town, resigns http://t.co/RpqeD5KP",29271212,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-25T03:33:41.000Z,,194992551877554176,everyone,twitterfeed,,,"{'urls': [{'start': 51, 'end': 71, 'url': 'http://t.co/RpqeD5KP', 'expanded_url': 'http://bit.ly/K03Mi5', 'display_url': 'bit.ly/K03Mi5'}], 'annotations': [{'start': 0, 'end': 8, 'probability': 0.4009, 'type': 'Place', 'normalized_text': 'East Lyme'}]}","{'location': 'New London, CT', 'created_at': '2009-04-06T19:19:25.000Z', 'public_metrics': {'followers_count': 29581, 'following_count': 450, 'tweet_count': 84470, 'listed_count': 485}, 'description': 'One of the few remaining public trust newspapers in the country, The Day and https://t.co/OiVhABIO11 serve southeastern Connecticut and beyond.', 'name': 'The Day', 'username': 'thedayct'}",thedayct,New London,Connecticut,New London County,United States
257145176563261440,If I have Lyme again I swear to god ....😠,227719601,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-13T15:46:02.000Z,,257145176563261440,everyone,Twitter for iPhone,,,,"{'created_at': '2010-12-17T16:26:40.000Z', 'username': 'ellehvozdovic', 'name': 'Elle Hvozdovic', 'description': 'Capitals/Wizards Content Strategy Manager @NBCSWashington | Boston University Alum 🐾 | previously @RaysBaseball & @PGATOUR', 'public_metrics': {'followers_count': 713, 'following_count': 907, 'tweet_count': 6781, 'listed_count': 8}, 'location': 'Washington, DC'}",ellehvozdovic,Washington,District of Columbia,District of Columbia,United States
271316709137338368,Lyme Disease/MRSA: Prevention Is Key to Protecting Children - http://t.co/EHpl5xoD: HealthNewsDigest.comLyme Dis... http://t.co/7yECs9KQ,207692063,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-21T18:18:38.000Z,,271316709137338368,everyone,twitterfeed,,,"{'urls': [{'start': 62, 'end': 82, 'url': 'http://t.co/EHpl5xoD', 'expanded_url': 'http://HealthNewsDigest.com', 'display_url': 'HealthNewsDigest.com'}, {'start': 116, 'end': 136, 'url': 'http://t.co/7yECs9KQ', 'expanded_url': 'http://bit.ly/10dXOoN', 'display_url': 'bit.ly/10dXOoN'}]}","{'created_at': '2010-10-25T21:13:25.000Z', 'location': 'Simpsonville, SC', 'username': 'DrSeanStevens', 'name': 'Sean Stevens', 'description': 'Dr. Stevens practices general optometry with an emphasis on pediatric eye care, contact lenses, dry eye management and glaucoma.', 'public_metrics': {'followers_count': 403, 'following_count': 556, 'tweet_count': 4095, 'listed_count': 4}}",DrSeanStevens,Simpsonville,South Carolina,Greenville County,United States
219161083246673920,Afternoon from Old Lyme's Miami Beach http://t.co/aX6gO5oM,19732241,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-30T20:10:49.000Z,,219161083246673920,everyone,Twitter for BlackBerry®,,,"{'annotations': [{'start': 15, 'end': 22, 'probability': 0.5848, 'type': 'Place', 'normalized_text': 'Old Lyme'}, {'start': 26, 'end': 36, 'probability': 0.8123, 'type': 'Place', 'normalized_text': 'Miami Beach'}], 'urls': [{'start': 38, 'end': 58, 'url': 'http://t.co/aX6gO5oM', 'expanded_url': 'https://twitter.com/TimothyMalcolm/status/219161083246673920/photo/1', 'display_url': 'pic.twitter.com/aX6gO5oM'}]}","{'name': 'Timothy Malcolm', 'username': 'timothymalcolm', 'public_metrics': {'followers_count': 1396, 'following_count': 950, 'tweet_count': 44825, 'listed_count': 68}, 'description': 'Hands across the water, heads across the sky\nBaseball Road Trips: https://t.co/3yF92ZM1OJ\nHall of Songs: https://t.co/YpcWfkskCL', 'created_at': '2009-01-29T20:31:42.000Z', 'location': 'Houston, TX'}",timothymalcolm,Houston,Texas,Harris County,United States
224709994283675650,RT @LisaLadrido: Why I’ve Written to YOU Over 100 Times http://t.co/mw41wKo4 via @SueInge #Fibro #Lyme #ChronicIllness,15013572,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-07-16T03:40:12.000Z,,224709994283675650,everyone,TweetDeck,,,"{'mentions': [{'start': 81, 'end': 89, 'username': 'SueInge', 'id': '15013572'}], 'hashtags': [{'start': 90, 'end': 96, 'tag': 'Fibro'}, {'start': 97, 'end': 102, 'tag': 'Lyme'}, {'start': 103, 'end': 118, 'tag': 'ChronicIllness'}], 'urls': [{'start': 56, 'end': 76, 'url': 'http://t.co/mw41wKo4', 'expanded_url': 'http://goo.gl/gxgWu', 'display_url': 'goo.gl/gxgWu'}]}","{'username': 'SueInge', 'location': 'Orange County, CA', 'description': 'Speaker & Holistic #Health Care #Coach Living Well with #Fibromyalgia. #Author of #1 Amazon #ChronicIllness best-sellers #FibroWHYalgia #GetBackintoWhack', 'public_metrics': {'followers_count': 41461, 'following_count': 38503, 'tweet_count': 98735, 'listed_count': 1592}, 'created_at': '2008-06-05T03:01:43.000Z', 'name': 'Sue Ingebretson'}",SueInge,,California,Orange County,United States
233666225824219136,I hate old Lyme and obviously don't wanna go why don't people understand that,744206648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-08-09T20:49:04.000Z,,233666225824219136,everyone,Twitter for iPhone,,,,"{'public_metrics': {'followers_count': 312, 'following_count': 105, 'tweet_count': 13277, 'listed_count': 0}, 'username': 'paytonmazz97', 'name': 'pay', 'created_at': '2012-08-08T02:02:18.000Z', 'location': 'wethersfield ct', 'description': 'she is the tree of life'}",paytonmazz97,Wethersfield,Connecticut,Hartford County,United States
