cty_st,tweets_2010,tweets_2011,tweets_2012,tweets_2013,tweets_2014,tweets_2015,tweets_2016,tweets_2017,tweets_2018,tweets_2019,Ctyname,Stname,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019
"Gibson County,Tennessee",0,0,0,0,0,0,0,0,0,0,Gibson County,Tennessee,1,0,0,0,0,0,0,0,0,0
"Giles County,Tennessee",0,1,0,0,0,0,0,0,1,2,Giles County,Tennessee,0,1,0,0,0,0,0,1,0,0
"Grainger County,Tennessee",0,0,0,0,0,0,0,0,0,2,Grainger County,Tennessee,0,0,0,0,0,1,0,0,0,0
"Greene County,Tennessee",2,0,0,1,0,0,0,0,1,1,Greene County,Tennessee,2,0,1,1,1,1,0,1,1,1
"Grundy County,Tennessee",0,0,0,0,0,0,0,0,0,0,Grundy County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Hamblen County,Tennessee",0,1,0,1,1,1,2,0,1,2,Hamblen County,Tennessee,0,0,0,0,0,0,0,1,0,0
"Hamilton County,Tennessee",1,17,22,37,29,40,42,44,21,20,Hamilton County,Tennessee,0,4,1,2,0,0,0,1,0,0
"Hancock County,Tennessee",0,0,0,0,0,0,0,0,0,0,Hancock County,Tennessee,1,0,0,0,0,0,0,0,0,0
"Hardeman County,Tennessee",0,0,0,0,0,0,0,0,0,0,Hardeman County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Hardin County,Tennessee",0,0,1,1,1,1,1,0,0,27,Hardin County,Tennessee,0,1,0,0,0,0,0,0,0,0
"Hawkins County,Tennessee",0,0,0,0,0,2,0,0,0,0,Hawkins County,Tennessee,2,1,1,1,0,1,0,0,0,2
"Haywood County,Tennessee",0,0,0,0,0,0,0,0,0,0,Haywood County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Henderson County,Tennessee",0,0,1,0,0,1,0,1,1,0,Henderson County,Tennessee,2,0,0,0,0,0,0,0,0,0
"Henry County,Tennessee",0,0,0,0,0,4,2,0,0,0,Henry County,Tennessee,2,1,0,0,0,0,0,0,0,0
"Hickman County,Tennessee",0,0,0,0,0,0,0,0,0,0,Hickman County,Tennessee,0,0,1,0,0,0,0,0,0,0
"Houston County,Tennessee",0,0,0,0,0,0,0,0,0,0,Houston County,Tennessee,0,1,0,0,0,0,0,1,0,1
"Humphreys County,Tennessee",0,0,0,0,0,0,0,1,1,0,Humphreys County,Tennessee,0,0,0,0,0,0,0,0,0,1
"Jackson County,Tennessee",0,0,0,0,0,0,0,0,0,0,Jackson County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Jefferson County,Tennessee",0,3,0,0,0,3,0,4,2,2,Jefferson County,Tennessee,0,0,1,0,0,0,0,0,0,0
"Johnson County,Tennessee",0,0,0,0,0,4,2,1,0,0,Johnson County,Tennessee,0,0,1,0,0,1,0,1,0,0
"Knox County,Tennessee",6,16,25,10,25,34,31,45,27,67,Knox County,Tennessee,0,2,0,1,0,0,0,1,4,2
"Lake County,Tennessee",0,0,0,0,0,1,0,0,0,0,Lake County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Lauderdale County,Tennessee",0,0,0,0,0,4,0,2,0,0,Lauderdale County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Lawrence County,Tennessee",0,0,0,0,0,0,2,0,1,3,Lawrence County,Tennessee,0,0,2,0,0,1,0,0,0,0
"Lewis County,Tennessee",0,0,0,1,0,0,0,0,1,0,Lewis County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Lincoln County,Tennessee",0,0,2,0,0,1,0,0,0,1,Lincoln County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Loudon County,Tennessee",0,0,0,0,0,2,0,0,1,1,Loudon County,Tennessee,0,0,0,2,0,2,0,0,0,0
"McMinn County,Tennessee",0,0,0,0,1,2,0,2,0,0,McMinn County,Tennessee,0,0,0,0,0,0,0,0,0,0
"McNairy County,Tennessee",0,0,0,0,0,0,0,0,0,0,McNairy County,Tennessee,2,0,0,0,0,0,0,0,0,0
"Macon County,Tennessee",0,0,0,0,0,0,0,0,1,0,Macon County,Tennessee,0,0,0,0,0,0,0,0,0,1
"Madison County,Tennessee",2,2,5,6,6,2,6,14,11,7,Madison County,Tennessee,0,0,1,0,0,0,0,0,0,0
"Marion County,Tennessee",0,0,0,2,0,0,0,1,0,0,Marion County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Marshall County,Tennessee",0,0,0,0,0,1,0,0,0,0,Marshall County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Maury County,Tennessee",1,0,3,3,0,8,2,3,1,4,Maury County,Tennessee,0,0,1,0,0,0,0,1,0,0
"Meigs County,Tennessee",0,0,0,0,0,0,0,0,0,0,Meigs County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Monroe County,Tennessee",0,0,0,0,1,0,3,1,4,2,Monroe County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Montgomery County,Tennessee",3,1,54,6,2,4,7,1,6,7,Montgomery County,Tennessee,1,0,0,0,0,2,1,0,3,0
"Moore County,Tennessee",0,0,0,0,0,0,0,0,1,3,Moore County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Morgan County,Tennessee",0,0,0,0,0,0,0,0,0,1,Morgan County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Obion County,Tennessee",0,0,1,1,0,1,3,1,0,0,Obion County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Overton County,Tennessee",0,0,21,41,12,0,0,0,6,1,Overton County,Tennessee,0,0,1,0,1,0,1,0,0,0
"Perry County,Tennessee",0,0,0,2,4,0,0,0,0,0,Perry County,Tennessee,0,0,0,0,0,1,0,0,0,0
"Pickett County,Tennessee",0,0,0,1,1,0,0,0,0,0,Pickett County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Polk County,Tennessee",0,0,0,0,1,0,1,1,1,0,Polk County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Putnam County,Tennessee",1,0,0,4,1,4,1,1,0,2,Putnam County,Tennessee,1,5,0,0,0,0,0,0,0,0
"Rhea County,Tennessee",0,0,0,1,0,0,0,0,0,1,Rhea County,Tennessee,0,0,0,0,0,0,1,0,0,0
"Roane County,Tennessee",0,0,0,1,0,3,1,0,1,2,Roane County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Robertson County,Tennessee",0,0,0,0,0,0,1,0,2,1,Robertson County,Tennessee,0,0,0,0,0,0,0,1,1,2
"Rutherford County,Tennessee",3,4,6,5,7,109,185,38,35,30,Rutherford County,Tennessee,0,0,0,0,0,0,0,0,1,1
"Scott County,Tennessee",0,1,0,0,0,1,1,0,1,0,Scott County,Tennessee,0,0,0,0,0,0,0,2,0,1
"Sequatchie County,Tennessee",0,0,0,0,0,0,0,0,0,1,Sequatchie County,Tennessee,0,0,0,0,0,1,0,0,0,0
"Sevier County,Tennessee",0,1,5,13,4,3,1,1,3,3,Sevier County,Tennessee,0,0,0,0,0,0,0,2,1,0
"Shelby County,Tennessee",25,34,35,44,47,107,84,165,75,49,Shelby County,Tennessee,3,5,0,0,0,0,1,2,4,3
"Smith County,Tennessee",0,0,0,0,0,0,0,0,0,0,Smith County,Tennessee,1,0,0,0,0,0,0,0,0,0
"Stewart County,Tennessee",0,0,0,0,0,0,0,0,38,3,Stewart County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Sullivan County,Tennessee",1,1,2,2,1,3,1,1,2,3,Sullivan County,Tennessee,2,0,0,1,1,0,1,4,2,2
"Sumner County,Tennessee",0,0,0,1,0,0,0,2,3,1,Sumner County,Tennessee,1,1,0,2,0,1,3,3,0,1
"Tipton County,Tennessee",0,4,2,0,0,5,0,0,2,3,Tipton County,Tennessee,1,0,0,0,0,0,0,0,0,0
"Trousdale County,Tennessee",0,0,0,0,0,0,0,0,0,0,Trousdale County,Tennessee,0,0,0,0,0,0,1,0,0,0
"Unicoi County,Tennessee",0,0,0,0,1,0,0,1,0,0,Unicoi County,Tennessee,0,0,0,0,0,0,1,1,0,1
"Union County,Tennessee",2,3,1,5,0,0,0,2,0,2,Union County,Tennessee,0,0,0,0,0,0,0,1,0,0
"Van Buren County,Tennessee",1,0,0,0,0,0,0,1,0,0,Van Buren County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Warren County,Tennessee",0,0,0,0,0,0,0,1,2,0,Warren County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Washington County,Tennessee",7,5,18,5,12,46,12,8,16,33,Washington County,Tennessee,1,0,3,3,2,1,1,3,2,0
"Wayne County,Tennessee",0,0,1,0,0,0,0,0,0,0,Wayne County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Weakley County,Tennessee",0,0,0,0,0,1,0,0,0,1,Weakley County,Tennessee,2,0,0,0,0,0,0,0,0,0
"White County,Tennessee",0,0,0,0,0,0,0,0,0,0,White County,Tennessee,0,1,0,0,0,0,0,1,1,0
"Williamson County,Tennessee",23,7,43,58,39,56,95,35,23,26,Williamson County,Tennessee,2,0,1,3,3,0,0,0,1,1
"Wilson County,Tennessee",0,0,1,7,4,2,1,1,2,0,Wilson County,Tennessee,0,0,0,0,1,1,4,2,1,1
"Tennessee,Tennessee",0,0,0,0,0,0,0,0,0,0,Tennessee,Tennessee,0,4,4,3,0,4,2,5,6,14
"Anderson County,Texas",0,0,0,0,0,0,0,0,0,0,Anderson County,Texas,0,0,0,0,0,0,0,0,0,0
"Andrews County,Texas",0,0,1,0,20,34,52,2,23,16,Andrews County,Texas,0,0,0,0,0,0,0,0,0,0
"Angelina County,Texas",0,0,0,0,3,9,5,1,2,4,Angelina County,Texas,2,2,3,1,0,0,0,0,0,0
"Aransas County,Texas",0,0,2,2,1,2,0,2,0,1,Aransas County,Texas,0,0,0,0,0,1,0,0,0,1
"Archer County,Texas",0,0,0,0,0,0,0,0,0,0,Archer County,Texas,1,0,0,0,0,0,0,0,1,2
"Armstrong County,Texas",0,0,0,0,0,1,0,0,0,0,Armstrong County,Texas,0,0,0,0,0,0,0,0,0,0
"Atascosa County,Texas",0,0,0,0,0,1,0,0,0,0,Atascosa County,Texas,0,0,0,0,0,0,0,0,0,0
"Austin County,Texas",0,0,0,0,0,0,0,0,0,0,Austin County,Texas,1,0,0,0,0,0,0,0,0,0
"Bailey County,Texas",0,0,0,0,0,0,0,0,0,0,Bailey County,Texas,0,0,0,0,0,0,0,0,0,0
"Bandera County,Texas",0,0,0,0,0,14,39,66,0,0,Bandera County,Texas,0,0,0,0,0,0,0,0,0,0
"Bastrop County,Texas",0,0,0,0,0,1,2,0,0,0,Bastrop County,Texas,0,0,0,1,0,0,0,0,0,0
"Baylor County,Texas",0,0,0,0,0,0,0,0,0,0,Baylor County,Texas,0,0,0,2,0,0,0,0,0,0
"Bee County,Texas",0,0,0,0,0,2,1,0,0,1,Bee County,Texas,0,0,0,0,0,0,0,1,0,0
"Bell County,Texas",0,2,0,5,5,19,16,3,7,1,Bell County,Texas,0,0,0,1,1,1,0,0,0,0
"Bexar County,Texas",28,32,60,50,41,56,74,122,93,64,Bexar County,Texas,0,2,0,1,0,7,5,4,2,0
"Blanco County,Texas",1,0,0,0,0,0,0,0,0,0,Blanco County,Texas,0,0,0,0,0,0,0,0,0,0
"Borden County,Texas",0,0,0,0,0,0,0,0,0,0,Borden County,Texas,0,0,0,0,0,0,0,0,0,0
"Bosque County,Texas",0,0,0,0,0,0,0,0,0,0,Bosque County,Texas,0,0,0,0,0,0,0,0,0,2
"Bowie County,Texas",0,1,3,0,2,2,1,1,1,4,Bowie County,Texas,0,0,1,1,0,0,0,1,1,0
"Brazoria County,Texas",1,2,0,5,4,11,6,24,43,34,Brazoria County,Texas,0,0,1,2,1,2,1,0,1,0
"Brazos County,Texas",0,3,4,6,8,8,7,12,7,6,Brazos County,Texas,0,0,1,0,0,0,2,0,0,0
"Brewster County,Texas",0,1,2,1,2,4,1,15,1,1,Brewster County,Texas,1,0,0,0,0,0,0,0,0,0
"Briscoe County,Texas",0,0,1,0,0,0,0,0,0,0,Briscoe County,Texas,0,0,0,0,0,0,0,0,0,0
"Brooks County,Texas",0,0,0,0,0,0,0,0,0,0,Brooks County,Texas,0,0,0,0,0,0,0,0,0,0
"Brown County,Texas",0,0,1,0,0,0,1,0,0,1,Brown County,Texas,1,3,5,3,0,0,0,0,0,0
"Burleson County,Texas",0,0,0,0,0,0,0,1,0,0,Burleson County,Texas,0,0,0,0,0,0,0,0,0,0
"Burnet County,Texas",0,0,0,0,0,0,1,1,0,0,Burnet County,Texas,2,0,1,1,0,0,0,0,0,0
"Caldwell County,Texas",2,0,0,0,5,8,0,0,0,0,Caldwell County,Texas,0,0,0,0,0,0,0,0,0,1
"Calhoun County,Texas",0,0,0,0,0,0,0,0,0,1,Calhoun County,Texas,0,0,0,0,0,0,0,0,0,0
"Callahan County,Texas",0,0,0,0,0,0,0,0,0,0,Callahan County,Texas,1,0,0,1,0,0,0,0,0,0
"Cameron County,Texas",5,5,5,3,8,14,5,12,6,3,Cameron County,Texas,0,0,1,0,0,0,1,0,1,1
"Camp County,Texas",0,0,0,0,1,27,0,0,0,0,Camp County,Texas,0,0,0,0,0,0,0,0,0,0
"Carson County,Texas",0,0,0,0,0,0,0,0,1,0,Carson County,Texas,0,0,0,0,0,0,0,0,0,0
"Cass County,Texas",0,0,0,0,0,0,0,0,0,0,Cass County,Texas,0,0,1,0,0,0,0,1,0,0
"Castro County,Texas",0,0,0,0,0,0,0,0,0,0,Castro County,Texas,0,0,0,0,0,0,0,0,0,1
"Chambers County,Texas",0,0,3,3,4,0,0,0,0,1,Chambers County,Texas,0,0,0,1,1,0,0,0,0,0
"Cherokee County,Texas",0,1,0,2,1,1,0,0,0,0,Cherokee County,Texas,0,0,1,0,0,0,0,0,0,0
"Childress County,Texas",0,0,0,1,0,0,0,0,0,0,Childress County,Texas,0,0,0,0,1,0,0,0,0,0
"Clay County,Texas",0,0,0,0,0,0,0,0,0,1,Clay County,Texas,0,0,0,0,0,0,0,0,0,0
"Cochran County,Texas",0,0,0,0,0,0,0,0,0,0,Cochran County,Texas,0,0,0,0,0,0,0,0,0,0
"Coke County,Texas",0,0,0,0,0,0,0,0,0,0,Coke County,Texas,0,0,0,0,0,0,0,0,0,2
"Coleman County,Texas",0,1,0,0,0,0,0,0,0,0,Coleman County,Texas,0,1,0,0,0,0,0,0,0,1
"Collin County,Texas",1,9,51,39,29,27,45,54,25,32,Collin County,Texas,10,1,3,3,2,1,5,0,1,0
"Collingsworth County,Texas",0,0,0,0,0,0,0,0,0,0,Collingsworth County,Texas,0,0,0,0,0,0,0,0,0,0
"Colorado County,Texas",0,0,0,0,0,0,0,1,0,1,Colorado County,Texas,0,0,0,0,0,0,0,0,0,0
"Comal County,Texas",0,2,5,18,11,10,9,3,1,4,Comal County,Texas,0,0,0,0,0,0,0,0,0,0
"Comanche County,Texas",0,0,0,0,0,0,0,0,0,0,Comanche County,Texas,1,0,1,0,0,0,0,0,0,0
"Concho County,Texas",0,0,0,0,0,0,0,0,0,0,Concho County,Texas,0,0,0,0,0,0,0,0,0,0
"Cooke County,Texas",0,1,0,0,0,0,2,0,3,1,Cooke County,Texas,0,0,1,1,0,0,0,0,0,0
"Coryell County,Texas",1,1,2,0,0,1,1,0,1,1,Coryell County,Texas,0,0,0,1,0,0,0,2,0,0
"Cottle County,Texas",0,0,0,0,0,0,0,0,0,0,Cottle County,Texas,0,0,0,0,0,0,0,0,0,0
"Crane County,Texas",0,0,0,0,0,0,0,0,0,0,Crane County,Texas,0,0,0,0,0,0,0,0,0,0
"Crockett County,Texas",0,0,0,0,0,0,0,0,0,0,Crockett County,Texas,0,0,0,0,0,0,0,0,0,0
"Crosby County,Texas",0,0,0,0,0,0,0,1,0,0,Crosby County,Texas,0,0,0,0,0,0,0,0,0,0
"Culberson County,Texas",0,1,0,0,0,0,0,0,0,0,Culberson County,Texas,0,0,0,0,0,0,0,0,0,0
"Dallam County,Texas",0,0,0,0,0,0,0,0,0,0,Dallam County,Texas,0,0,0,0,0,0,0,0,0,0
"Dallas County,Texas",68,67,73,95,105,211,170,164,167,149,Dallas County,Texas,12,3,2,2,4,7,0,4,7,0
"Dawson County,Texas",0,0,0,0,0,0,0,0,0,0,Dawson County,Texas,0,0,0,0,0,0,0,0,0,1
"Deaf Smith County,Texas",0,0,0,0,0,0,0,0,0,0,Deaf Smith County,Texas,0,0,0,0,0,0,0,0,0,0
"Delta County,Texas",0,0,0,1,1,0,0,0,0,1,Delta County,Texas,0,0,0,0,0,0,0,0,0,0
"Denton County,Texas",38,55,18,15,11,65,7,24,26,16,Denton County,Texas,11,8,5,1,1,0,3,3,2,0
"DeWitt County,Texas",0,1,0,1,0,0,0,0,0,1,DeWitt County,Texas,0,0,0,0,0,0,0,0,0,0
"Dickens County,Texas",0,0,0,0,0,0,0,0,0,0,Dickens County,Texas,0,0,0,0,0,0,0,1,0,0
"Dimmit County,Texas",0,0,0,0,0,0,0,0,0,0,Dimmit County,Texas,0,0,0,0,0,0,0,0,0,0
"Donley County,Texas",0,0,1,0,0,0,0,0,0,0,Donley County,Texas,0,0,0,0,0,0,0,0,0,0
"Duval County,Texas",0,0,0,0,0,0,2,1,0,1,Duval County,Texas,0,0,0,0,0,0,0,0,0,0
"Eastland County,Texas",1,0,3,0,0,1,0,0,0,1,Eastland County,Texas,0,0,0,0,0,0,0,0,0,0
"Ector County,Texas",0,1,0,3,1,3,3,2,3,5,Ector County,Texas,1,0,0,0,0,0,1,1,0,0
"Edwards County,Texas",0,1,0,0,0,0,0,0,0,0,Edwards County,Texas,0,0,0,0,0,0,0,0,0,0
"Ellis County,Texas",0,1,0,2,3,8,4,1,0,0,Ellis County,Texas,3,2,0,1,0,0,0,0,0,0
"El Paso County,Texas",3,20,14,6,5,27,13,14,10,9,El Paso County,Texas,1,1,0,0,0,1,2,2,0,0
"Erath County,Texas",0,0,0,0,0,0,4,0,1,0,Erath County,Texas,0,0,0,0,0,0,0,0,0,0
"Falls County,Texas",2,9,0,0,0,0,0,0,0,0,Falls County,Texas,0,0,0,0,0,0,0,0,0,0
"Fannin County,Texas",0,0,0,0,0,0,0,0,1,0,Fannin County,Texas,0,0,0,1,0,0,0,0,0,0
"Fayette County,Texas",0,0,0,0,2,1,1,0,0,0,Fayette County,Texas,0,0,0,0,0,0,0,1,0,0
"Fisher County,Texas",0,2,0,0,0,0,0,0,0,0,Fisher County,Texas,0,0,0,0,0,0,0,0,0,0
"Floyd County,Texas",0,0,0,0,0,0,0,0,0,0,Floyd County,Texas,0,0,0,0,0,0,0,0,0,0
"Foard County,Texas",0,0,0,0,0,0,0,0,0,0,Foard County,Texas,0,0,0,0,0,0,0,0,0,0
"Fort Bend County,Texas",0,1,6,12,118,55,12,12,48,7,Fort Bend County,Texas,1,0,1,2,1,0,2,3,0,1
"Franklin County,Texas",0,0,0,0,4,1,15,0,4,0,Franklin County,Texas,0,2,0,0,0,0,0,0,0,0
"Freestone County,Texas",0,0,0,0,0,0,0,0,0,0,Freestone County,Texas,0,0,0,0,0,0,0,1,0,0
"Frio County,Texas",0,0,0,0,0,0,0,0,0,0,Frio County,Texas,0,0,0,0,0,0,0,0,0,0
"Gaines County,Texas",0,0,0,0,0,0,0,1,0,0,Gaines County,Texas,0,0,0,0,0,0,0,0,0,0
"Galveston County,Texas",2,0,79,11,26,15,10,8,2,8,Galveston County,Texas,3,0,0,0,2,2,2,0,0,0
"Garza County,Texas",0,0,0,0,0,0,0,0,0,0,Garza County,Texas,0,0,0,0,0,0,0,0,0,0
"Gillespie County,Texas",0,0,0,1,0,0,0,1,1,0,Gillespie County,Texas,0,0,0,0,0,0,0,0,0,0
"Glasscock County,Texas",0,0,0,0,0,0,0,0,0,0,Glasscock County,Texas,0,0,0,0,0,0,0,0,0,0
"Goliad County,Texas",0,0,0,2,1,0,0,2,0,0,Goliad County,Texas,0,0,0,0,0,0,0,1,0,0
"Gonzales County,Texas",1,8,0,0,1,0,0,0,0,0,Gonzales County,Texas,0,0,0,0,0,0,0,0,0,0
"Gray County,Texas",0,0,0,1,0,0,0,1,0,0,Gray County,Texas,0,0,0,0,0,0,0,0,0,3
"Grayson County,Texas",0,1,0,0,0,3,1,1,3,0,Grayson County,Texas,3,1,1,0,0,0,2,0,1,0
"Gregg County,Texas",0,0,0,4,2,1,3,3,19,14,Gregg County,Texas,0,1,0,0,0,0,0,0,0,0
"Grimes County,Texas",0,0,0,0,0,0,0,1,1,0,Grimes County,Texas,0,0,0,0,0,0,0,1,0,0
"Guadalupe County,Texas",0,0,1,2,1,1,1,0,3,1,Guadalupe County,Texas,0,1,0,0,0,0,0,0,0,0
"Hale County,Texas",0,0,0,0,1,0,1,0,0,0,Hale County,Texas,0,0,0,1,0,0,0,0,0,0
"Hall County,Texas",0,0,0,0,0,0,0,0,0,0,Hall County,Texas,0,0,0,0,0,0,0,0,0,0
"Hamilton County,Texas",0,0,0,0,0,7,4,4,2,9,Hamilton County,Texas,0,0,0,0,0,0,0,0,0,0
"Hansford County,Texas",0,0,0,0,0,0,0,0,0,0,Hansford County,Texas,0,0,0,0,0,0,0,0,0,0
"Hardeman County,Texas",0,0,0,0,0,0,0,0,0,0,Hardeman County,Texas,0,0,0,0,0,0,0,0,0,0
"Hardin County,Texas",1,0,0,1,0,0,1,1,1,1,Hardin County,Texas,1,1,0,0,0,0,0,0,0,0
"Harris County,Texas",54,357,239,1352,870,1024,1036,775,687,285,Harris County,Texas,31,8,11,11,8,11,8,10,5,1
"Harrison County,Texas",1,0,1,0,0,1,0,2,1,0,Harrison County,Texas,0,0,0,0,0,0,0,0,0,0
"Hartley County,Texas",0,0,0,0,0,0,0,0,0,0,Hartley County,Texas,0,0,0,0,0,0,0,0,1,0
"Haskell County,Texas",0,2,0,0,0,0,0,0,0,0,Haskell County,Texas,0,0,0,0,0,0,0,0,0,0
"Hays County,Texas",0,0,0,7,5,21,4,6,10,5,Hays County,Texas,1,1,1,4,0,0,0,0,0,0
"Hemphill County,Texas",0,0,0,0,1,0,2,0,0,0,Hemphill County,Texas,0,0,0,0,0,0,1,0,0,0
"Henderson County,Texas",0,1,0,0,0,0,0,2,0,1,Henderson County,Texas,0,0,0,0,0,0,1,0,0,0
"Hidalgo County,Texas",1,0,24,7,109,88,47,36,15,9,Hidalgo County,Texas,3,1,0,1,0,1,2,1,3,0
"Hill County,Texas",0,0,0,0,1,0,0,1,1,0,Hill County,Texas,0,0,0,0,0,0,0,0,0,0
"Hockley County,Texas",0,0,0,0,0,0,0,0,0,0,Hockley County,Texas,0,0,0,0,0,0,1,0,0,0
"Hood County,Texas",0,0,0,0,0,2,2,0,0,2,Hood County,Texas,0,0,0,0,0,0,0,0,0,0
"Hopkins County,Texas",0,0,0,0,0,0,2,1,1,1,Hopkins County,Texas,1,0,0,1,0,0,2,0,0,0
"Houston County,Texas",0,0,0,0,1,0,0,0,1,0,Houston County,Texas,0,0,0,0,0,0,0,0,0,0
"Howard County,Texas",0,0,0,1,0,0,0,0,0,0,Howard County,Texas,0,0,0,0,0,0,0,0,0,0
"Hudspeth County,Texas",0,0,1,0,0,1,0,0,0,1,Hudspeth County,Texas,0,0,0,0,0,0,0,0,0,0
"Hunt County,Texas",0,0,1,0,0,2,0,3,0,0,Hunt County,Texas,0,0,0,1,0,0,1,0,1,0
"Hutchinson County,Texas",0,0,0,0,0,0,0,0,0,0,Hutchinson County,Texas,0,0,0,0,0,0,0,0,0,0
"Irion County,Texas",0,0,0,0,0,0,0,0,0,0,Irion County,Texas,0,0,0,0,0,0,0,0,0,0
"Jack County,Texas",0,0,0,0,0,0,0,1,1,0,Jack County,Texas,0,0,0,0,0,0,0,0,0,0
"Jackson County,Texas",0,1,0,0,0,0,0,0,0,0,Jackson County,Texas,0,0,0,0,0,0,0,0,0,0
"Jasper County,Texas",1,1,0,0,0,0,3,1,0,0,Jasper County,Texas,0,0,0,0,0,0,0,0,0,0
"Jeff Davis County,Texas",0,0,0,0,0,1,0,0,0,0,Jeff Davis County,Texas,0,1,0,0,0,0,0,0,0,0
"Jefferson County,Texas",0,1,0,2,1,3,2,5,7,9,Jefferson County,Texas,0,1,0,0,0,0,1,0,0,2
"Jim Hogg County,Texas",0,0,0,0,0,0,0,0,0,0,Jim Hogg County,Texas,0,0,0,0,0,0,0,0,0,0
"Jim Wells County,Texas",0,0,0,0,0,0,0,0,1,1,Jim Wells County,Texas,0,0,0,0,0,0,0,1,0,0
"Johnson County,Texas",1,4,1,1,9,1,3,3,3,4,Johnson County,Texas,2,0,0,0,1,0,0,1,0,0
"Jones County,Texas",0,0,1,0,0,0,0,0,0,0,Jones County,Texas,0,0,0,0,0,0,0,0,0,0
"Karnes County,Texas",0,0,0,0,0,0,0,0,0,0,Karnes County,Texas,0,0,0,0,1,0,0,0,0,0
"Kaufman County,Texas",1,0,0,3,1,2,3,2,5,3,Kaufman County,Texas,0,1,0,0,0,0,1,0,0,0
"Kendall County,Texas",0,0,2,4,1,2,1,0,0,1,Kendall County,Texas,0,0,0,0,0,0,1,0,0,0
"Kenedy County,Texas",0,0,0,1,9,2,0,0,0,0,Kenedy County,Texas,0,0,0,0,0,0,0,0,0,0
"Kent County,Texas",0,0,0,0,0,0,0,0,0,0,Kent County,Texas,0,0,0,0,0,0,0,0,0,0
"Kerr County,Texas",0,0,0,0,0,0,0,0,0,2,Kerr County,Texas,0,0,0,0,0,0,0,0,0,0
"Kimble County,Texas",0,0,0,0,0,0,0,0,0,0,Kimble County,Texas,0,0,0,0,0,0,0,0,0,0
"King County,Texas",0,0,0,0,0,0,0,0,0,0,King County,Texas,0,0,0,0,0,0,0,0,0,0
"Kinney County,Texas",0,0,0,0,0,0,0,0,0,0,Kinney County,Texas,0,0,0,0,0,0,0,0,0,0
"Kleberg County,Texas",0,1,1,2,0,0,1,3,1,0,Kleberg County,Texas,0,0,0,0,0,0,0,0,0,1
"Knox County,Texas",0,0,0,0,0,0,0,0,0,0,Knox County,Texas,0,0,0,0,0,0,0,0,0,0
"Lamar County,Texas",2,1,0,0,0,0,0,1,3,2,Lamar County,Texas,0,0,0,1,0,0,0,1,1,0
"Lamb County,Texas",103,88,145,9127,3194,398,232,228,186,194,Lamb County,Texas,0,0,0,0,0,0,0,0,0,0
"Lampasas County,Texas",0,0,0,0,3,1,0,0,0,0,Lampasas County,Texas,0,0,0,0,0,0,0,0,0,0
"La Salle County,Texas",0,0,0,1,0,0,0,0,0,0,La Salle County,Texas,0,0,0,0,0,0,0,0,0,0
"Lavaca County,Texas",0,0,0,0,0,4,0,0,0,0,Lavaca County,Texas,0,0,0,0,1,0,0,0,1,0
"Lee County,Texas",0,0,0,0,0,0,0,0,0,1,Lee County,Texas,0,0,0,0,0,0,0,0,0,0
"Leon County,Texas",0,0,1,0,0,3,3,0,0,0,Leon County,Texas,0,1,0,0,0,0,0,0,0,0
"Liberty County,Texas",0,0,0,0,0,4,0,1,0,0,Liberty County,Texas,0,1,2,0,2,1,0,0,0,0
"Limestone County,Texas",0,0,1,0,1,0,2,0,0,0,Limestone County,Texas,0,0,0,0,0,1,0,0,0,0
"Lipscomb County,Texas",0,0,0,0,0,0,0,0,0,0,Lipscomb County,Texas,0,0,0,0,0,0,0,0,0,0
"Live Oak County,Texas",0,0,0,0,0,0,1,0,0,0,Live Oak County,Texas,0,0,0,0,0,0,0,0,0,0
"Llano County,Texas",1,0,1,1,1,2,0,1,1,2,Llano County,Texas,0,0,0,0,0,0,0,0,0,0
"Loving County,Texas",0,0,0,0,0,0,0,0,0,0,Loving County,Texas,0,0,0,0,0,0,0,0,0,0
"Lubbock County,Texas",6,3,3,2,6,15,11,11,10,10,Lubbock County,Texas,1,0,1,0,0,1,2,0,0,0
