id,keywords_label
8.27E+17,1
8.04E+17,1
1.14E+18,1
9.17E+16,1
1.06E+18,1
1.10E+18,1
9.72E+17,1
5.01E+17,1
4.15E+17,1
1.13E+18,1
3.89E+17,1
5.96E+17,1
2.17E+17,1
1.05E+18,1
8.30E+17,1
7.42E+16,1
1.05E+18,1
7.52E+17,1
2.01E+17,1
8.07E+17,1
9.56E+17,1
8.91E+17,1
28408741844,1
1.15E+18,1
5.95E+17,1
8.60E+17,1
8749435133,1
8.74E+17,1
9.51E+17,1
1.16E+18,1
4.63E+17,1
2.56E+17,1
1.53E+17,1
1.85E+17,1
6.97E+17,1
20303130990,1
1.00E+18,1
1.19E+18,1
13825888623,1
6.92E+17,1
6.50E+17,1
2.83E+17,1
6.83E+17,1
7.84E+17,1
8.38E+17,1
9.28E+17,1
4.57E+17,1
7.05E+17,1
5.23E+17,1
8.71E+17,1
6.75E+17,1
5.89E+17,1
1.21E+18,1
1.50E+17,1
8.65E+17,1
1.10E+18,1
8.34E+17,1
2.39E+17,1
8.13E+17,1
7.35E+17,1
8.60E+17,1
9.57E+17,1
3.44E+17,1
3.11E+17,1
6.21E+16,1
7.37E+17,1
1.10E+18,1
1.02E+18,1
8.65E+17,1
1.04E+18,1
4.88E+17,1
1.15E+18,1
16734290379,1
4.93E+17,1
7.36E+17,1
1.10E+18,1
3.88E+17,1
1.02E+18,1
7.29E+17,1
1.02E+18,1
1.15E+18,1
6.78E+17,1
4.61E+17,1
1.08E+18,1
4.43E+17,1
8.20E+17,1
1.95E+17,1
6.41E+17,1
6.54E+17,1
4.02E+17,1
7.55E+17,1
8.39E+17,1
4.55E+17,1
2.10E+17,1
1.21E+18,1
6.81E+17,1
7.88E+17,1
9.98E+17,1
7.52E+17,1
5.13E+17,1
1.17E+18,1
1.19E+18,1
4.55E+17,1
8.86E+17,1
1.07E+18,1
1.93E+17,1
8.76E+17,1
5.72E+17,1
3.93E+17,1
1.15E+18,1
1.12E+18,1
3.69E+16,1
25849824241,1
8.49E+17,1
1.39E+17,1
3.88E+17,1
1.73E+16,1
7.15E+17,1
6.97E+17,1
1.01E+18,1
1.77E+17,1
1.14E+17,1
1.16E+18,1
9.31E+17,1
7.76E+17,1
7.52E+17,1
1.13E+18,1
1.06E+17,1
5.77E+17,1
9.80E+17,1
6.10E+17,1
8.73E+17,1
8.87E+16,1
6.34E+17,1
1.01E+17,1
8.88E+17,1
8.59E+17,1
1.14E+18,1
1.18E+18,1
7.82E+17,1
9.33E+17,1
5.03E+17,1
4.04E+17,1
7.51E+17,1
3.76E+17,1
3.31E+17,1
6.53E+17,1
1.16E+18,1
7.33E+17,1
9.07E+17,1
8.67E+17,1
4.75E+17,1
7.16E+17,1
4.53E+17,1
3.02E+17,1
3.61E+16,1
4.70E+17,1
9.41E+17,1
5.71E+17,1
4.28E+17,1
8650686400,1
2.16E+17,1
6.94E+16,1
7.20E+17,1
5.90E+17,1
6.75E+17,1
20176988186,1
6.31E+17,1
8.45E+17,1
3.85E+17,1
1.20E+18,1
1.04E+18,1
4.11E+17,1
9.90E+17,1
4.50E+17,1
4.83E+17,1
1.16E+18,1
8.73E+17,1
1.12E+18,1
8.89E+17,1
1.18E+18,1
8.66E+17,1
7.63E+17,1
6.85E+17,1
8.59E+17,1
9.29E+17,1
1.18E+18,1
5.82E+17,1
1.14E+18,1
9.81E+16,1
9.63E+17,1
6.30E+17,1
1.05E+18,1
1.10E+18,1
4.65E+17,1
1.19E+18,1
1.07E+18,1
6.97E+17,1
9.13E+17,1
8.78E+17,1
2.25E+17,1
15963028231,1
9.03E+17,1
1.21E+18,1
8.60E+17,1
7.75E+16,1
8.60E+17,1
8.67E+17,1
1.03E+18,1
3.19E+17,1
2.77E+17,1
5.09E+17,1
3.70E+17,1
6.10E+16,1
1.06E+18,1
3.71E+17,1
1.03E+18,1
6.93E+17,1
6.90E+17,1
1.04E+18,1
6.22E+17,1
9.87E+17,1
7.05E+17,1
4.36E+17,1
8.60E+17,1
6.94E+17,1
6.33E+17,1
8.60E+17,1
6.82E+17,1
2.52E+17,1
6.67E+17,1
6.67E+17,1
7.87E+17,1
8.79E+17,1
1.16E+18,1
8.37E+17,1
8.77E+17,1
8.94E+17,1
8.24E+16,1
8.34E+16,1
5.24E+17,1
3.30E+17,1
4.93E+17,1
5.93E+17,1
3.70E+17,1
8.61E+17,1
8.50E+17,1
7.05E+17,1
7974368193,1
8.39E+17,1
5.72E+17,1
9.74E+17,1
1.18E+18,1
1.35E+17,1
1.02E+17,1
3.86E+17,1
2.31E+17,1
8.39E+17,1
5.92E+17,1
9.26E+17,1
5.35E+17,1
5.94E+17,1
1.02E+18,1
6.50E+16,1
1.07E+18,1
1.14E+18,1
6.07E+17,1
5.89E+17,1
6.41E+17,1
9.17E+17,1
1.20E+18,1
7.29E+17,1
6.87E+17,1
26903236795,1
4.93E+17,1
7.16E+17,1
7.35E+17,1
1.12E+17,1
4.63E+17,1
1.21E+18,1
9.48E+17,1
9.64E+17,1
8.43E+17,1
1.03E+18,1
1.17E+18,1
4.04E+17,1
7.42E+17,1
8.75E+17,1
8.39E+17,1
6.68E+17,1
9.68E+17,1
1.15E+18,1
9.79E+17,1
1.88E+17,1
7.30E+17,1
6.19E+17,1
1.01E+18,1
1.13E+18,1
6.06E+16,1
9.29E+17,1
8.32E+17,1
9.62E+17,1
5.84E+17,1
3.30E+17,1
8.33E+17,1
7.60E+17,1
14686063066,1
5.90E+17,1
5.89E+17,1
1.15E+18,1
8.50E+17,1
5.88E+17,1
8.43E+17,1
1.91E+17,1
1.18E+18,1
8.98E+17,1
8.47E+17,1
3.58E+17,1
5.90E+17,1
6.00E+17,1
1.94E+17,1
5.86E+17,1
8.87E+17,1
4.85E+17,1
1.14E+18,1
2.44E+17,1
4.42E+17,1
6.03E+17,1
8.39E+16,1
4.28E+16,1
8.93E+17,1
1.17E+18,1
1.00E+18,1
1.13E+18,1
11564514652,1
1.03E+18,1
2.02E+17,1
1.14E+18,1
1.08E+18,1
6.19E+17,1
2.28E+17,1
5.88E+17,1
9.74E+17,1
6.83E+17,1
1.16E+18,1
3.52E+17,1
8.54E+17,1
1.16E+18,1
6.02E+17,1
7.18E+16,1
6.54E+17,1
3.85E+17,1
3.87E+17,1
7.68E+17,1
13924655696,1
5.86E+17,1
5.96E+17,1
8.68E+17,1
2.23E+17,1
4.77E+17,1
6.58E+16,1
1.06E+18,1
6.86E+17,1
2.46E+17,1
6.26E+17,1
7.27E+17,1
18865760813,1
9.74E+17,1
6.93E+17,1
6.32E+17,1
1.02E+18,1
8.79E+17,1
1.18E+18,1
1.16E+18,1
1.01E+18,1
7.03E+17,1
17326964489,1
1.04E+18,1
3.12E+17,1
1.07E+18,1
1.04E+18,1
8.63E+17,1
6.70E+17,1
8.42E+17,1
5.59E+17,1
12563515103,1
6.23E+17,1
1.01E+18,1
13373885956,1
1.37E+17,1
1.49E+17,1
1.45E+17,1
4.71E+17,1
14418532053,1
6.62E+17,1
5.17E+17,1
7.36E+17,1
5.99E+17,1
5.76E+17,1
4.80E+17,1
4.19E+17,1
6.89E+17,1
6.20E+17,1
7.44E+17,1
4.46E+17,1
5.62E+17,1
1.02E+18,1
9.96E+17,1
5.69E+17,1
7.65E+17,1
3.79E+17,1
2.57E+16,1
1.17E+18,1
8.65E+17,1
1.87E+17,1
5.70E+17,1
5.30E+17,1
4.62E+17,1
14861730813,1
4.61E+17,1
7.69E+17,1
1.21E+18,1
1.03E+18,1
13093129722,1
4.97E+17,1
6.31E+17,1
12433938581,1
5.10E+17,1
7.29E+17,1
7.38E+17,1
9.00E+17,1
3.60E+17,1
3.26E+17,1
7.29E+16,1
5.58E+17,1
1.16E+18,1
5.31E+17,1
7.16E+16,1
8.39E+17,1
2.03E+17,1
6.78E+17,1
4.10E+17,1
1.88E+17,1
7.77E+17,1
3.58E+17,1
1.88E+17,1
26462612762,1
9.44E+17,1
14262560526,1
1.02E+18,1
1.16E+18,1
8.32E+17,1
9.98E+17,1
1.05E+18,1
9.57E+17,1
1.14E+18,1
2.00E+17,1
7.86E+17,1
8.17E+17,1
1.04E+18,1
3.31E+17,1
3.26E+17,1
3.99E+17,1
6.93E+17,1
7.21E+17,1
5.15E+17,1
1.91E+17,1
9.23E+17,1
6.97E+17,1
4.05E+17,1
6.27E+17,1
1.80E+17,1
4.29E+17,1
8.23E+17,1
8.55E+17,1
7.66E+17,1
8.87E+17,1
5.05E+17,1
1.05E+18,1
9.52E+17,1
11159180612,1
1.26E+17,1
8.67E+17,1
1.19E+18,1
2.05E+17,1
1.21E+18,1
2.75E+17,1
3.29E+17,1
4.24E+17,1
2.87E+17,1
2.34E+17,1
4.57E+17,1
8.39E+17,1
1.20E+18,1
8.08E+17,1
5.99E+17,1
8.62E+17,1
9.66E+17,1
1.02E+18,1
5.08E+17,1
1.84E+17,1
2.40E+17,1
9.91E+17,1
1.19E+17,1
8.03E+16,1
1.30E+16,1
3.47E+17,1
4.33E+17,1
7.98E+17,1
1.01E+18,1
1.01E+18,1
6.06E+17,1
1.14E+18,1
7.26E+17,1
1.14E+18,1
1.20E+18,1
9.45E+16,1
1.18E+18,1
3.52E+17,1
3.37E+17,1
8.93E+17,1
7.96E+17,1
6.54E+17,1
5.94E+17,1
6.19E+17,1
4.12E+17,1
4.65E+17,1
1.09E+18,1
1.08E+18,1
6.46E+17,1
6.42E+17,1
21690672266,1
8.57E+17,1
8.56E+17,1
7.30E+17,1
7.56E+17,1
4.34E+17,1
1.14E+18,1
21519336092,1
6.05E+17,1
2.21E+17,1
8.50E+17,1
1.11E+18,1
9.96E+17,1
2.52E+17,1
3.70E+17,1
6.97E+17,1
1.01E+18,1
8.54E+17,1
1.00E+18,1
8.56E+17,1
9.96E+17,1
2.46E+17,1
1.03E+18,1
3.62E+17,1
1.07E+17,1
2.15E+17,1
5.89E+17,1
1.08E+18,1
7.02E+17,1
6.91E+17,1
6.08E+17,1
5.60E+17,1
7.23E+17,1
6.65E+17,1
1.08E+18,1
5.83E+17,1
2.50E+17,1
6.14E+17,1
1.41E+17,1
1.24E+17,1
3.79E+17,1
8.07E+16,1
5.83E+17,1
7.62E+17,1
8.89E+17,1
4.04E+17,1
4.58E+17,1
1.17E+18,1
9.73E+17,1
7.68E+17,1
9.29E+17,1
1.11E+18,1
3.83E+16,1
1.24E+17,1
8.41E+17,1
9.37E+17,1
6.64E+17,1
6.54E+17,1
8.52E+17,1
1.07E+18,1
8.85E+17,1
8.25E+17,1
5.63E+17,1
1.03E+18,1
1.06E+17,1
2.61E+16,1
6.90E+17,1
4.96E+17,1
1.20E+18,1
1.45E+17,1
4.01E+16,1
8.28E+17,1
8.26E+17,1
4.61E+17,1
5.56E+17,1
9.44E+17,1
3.79E+17,1
24695850637,1
8.67E+17,1
3.50E+17,1
8.62E+17,1
2.52E+17,1
7.39E+17,1
1.03E+18,1
6.25E+17,1
1.06E+18,1
5.03E+17,1
6.03E+17,1
1.14E+18,1
1.14E+17,1
4.65E+17,1
6.52E+16,1
9.52E+17,1
8.76E+17,1
1.05E+18,1
1.13E+18,1
2.87E+17,1
3.19E+17,1
7.85E+17,1
7.69E+17,1
3.08E+17,1
5.68E+17,1
1.59E+17,1
5.27E+17,1
1.62E+17,1
8.58E+17,1
7.61E+17,1
8.63E+17,1
4.34E+17,1
1.20E+18,1
1.14E+18,1
8.44E+17,1
2.15E+17,1
2.91E+17,1
4.95E+17,1
3.32E+16,1
4.21E+17,1
1.10E+18,1
9.54E+17,1
7.22E+17,1
7.96E+17,1
7.86E+17,1
7.63E+17,1
1.05E+18,1
5.43E+16,1
9.01E+17,1
8.93E+17,1
9.87E+17,1
2.11E+17,1
2.85E+17,1
7.57E+17,1
8.74E+17,1
6.97E+17,1
6.95E+17,1
1.02E+18,1
5.34E+17,1
8.79E+17,1
2.53E+17,1
8.62E+17,1
1.63E+17,1
3.96E+16,1
6.63E+17,1
9.81E+17,1
4.73E+17,1
1.02E+18,1
6.68E+17,1
1.13E+18,1
9.03E+17,1
5.60E+17,1
1.07E+18,1
2.30E+17,1
9.89E+17,1
8.21E+17,1
7.89E+16,1
8.72E+17,1
1.90E+17,1
3.67E+17,1
15122797358,1
7.07E+17,1
1.09E+18,1
9.91E+17,1
9.77E+17,1
6.32E+17,1
2.32E+17,1
8.94E+17,1
9.00E+17,1
5.86E+17,1
2.08E+17,1
1.64E+17,1
9.38E+17,1
2.69E+17,1
6.00E+17,1
1.16E+18,1
8.54E+17,1
4.32E+17,1
9.11E+17,1
5.93E+17,1
6.85E+17,1
1.10E+18,1
5.72E+17,1
1.19E+18,1
2.17E+17,1
8.74E+17,1
8.85E+17,1
1.21E+18,1
8.73E+17,1
8.62E+17,1
6.97E+17,1
9.67E+17,1
7.95E+17,1
8.10E+17,1
6.93E+17,1
5.76E+17,1
9.91E+17,1
5.33E+17,1
12918463073,1
7.86E+17,1
6.99E+17,1
1.03E+18,1
8.11E+17,1
5.54E+17,1
9.16E+17,1
5.84E+17,1
7.30E+17,1
12615660219,1
8.74E+17,1
1.18E+18,1
8.83E+17,1
1.01E+18,1
9.17E+17,1
1.14E+18,1
8.41E+17,1
1.01E+18,1
6.65E+17,1
22825440100,1
8.14E+17,1
8.39E+17,1
9.09E+17,1
7.03E+17,1
6.89E+17,1
5.39E+17,1
1.97E+17,1
7.52E+17,1
6.91E+17,1
25521574735,1
9.49E+17,1
8.72E+17,1
5.23E+16,1
8.65E+17,1
1.04E+18,1
5.37E+17,1
1.08E+17,1
5.86E+17,1
7.19E+17,1
1.08E+18,1
5.92E+17,1
1.11E+18,1
9.63E+17,1
12676608696,1
7.06E+17,1
3.78E+17,1
1.03E+18,1
7.00E+17,1
1.05E+18,1
5.85E+17,1
7.33E+17,1
8.74E+17,1
1.16E+18,1
1.12E+18,1
6.73E+17,1
7.41E+17,1
4.19E+17,1
7.89E+17,1
1.25E+17,1
7.50E+17,1
1.11E+18,1
8.90E+17,1
23169418654,1
9.36E+17,1
3.27E+17,1
3.07E+17,1
18226518868,1
4.67E+17,1
5.87E+17,1
9.14E+17,1
7653651848,1
9.67E+17,1
6.94E+17,1
1.05E+18,1
6.11E+17,1
9.21E+17,1
8.49E+17,1
1.16E+18,1
4.93E+17,1
5.16E+17,1
8.78E+17,1
9.69E+17,1
8.82E+17,1
8.15E+17,1
15785564304,1
8.53E+17,1
1.00E+18,1
7.87E+17,1
5.87E+17,1
5.94E+17,1
7.46E+17,1
4.51E+17,1
1.11E+18,1
5.86E+17,1
9.06E+16,1
1.02E+17,1
1.07E+18,1
7.27E+17,1
4.52E+16,1
8.73E+16,1
9.48E+17,1
1.21E+18,1
3.19E+17,1
7.61E+16,1
4.10E+17,1
5.97E+17,1
1.07E+18,1
3.87E+17,1
1.18E+18,1
5.22E+17,1
6.78E+17,1
5.92E+17,1
5.73859E+15,1
8.70E+17,1
7.88E+17,1
9.35442E+14,1
7497745418,1
1.16E+18,1
6.25E+17,1
4.57E+17,1
5.40E+16,1
9.23E+17,1
8.67E+17,1
5.86E+17,1
8.70E+17,1
1.20E+18,1
8.46E+17,1
9.96E+17,1
1.01E+18,1
1.12E+18,1
4.67E+17,1
8.02E+17,1
5.32E+17,1
8.95E+17,1
5.08E+17,1
2.38E+17,1
9.00E+17,1
8.50E+17,1
7.89E+17,1
4.33E+17,1
1.28E+16,1
4.45E+17,1
3.99E+17,1
1.03E+18,1
2.14E+17,1
5.65E+17,1
8.62E+17,1
8.55E+17,1
8.69E+17,1
6.93E+17,1
1.16E+18,1
6.91E+17,1
2.01E+17,1
9.81E+17,1
4.95E+17,1
7.30E+17,1
5.75E+17,1
9.37E+17,1
1.15E+18,1
2.05E+17,1
1.96E+17,1
3.68E+16,1
5.49E+17,1
9.83E+17,1
5.07E+17,1
8.87E+17,1
8.88E+17,1
8.61E+17,1
9.52E+17,1
7.05E+17,1
9.86E+17,1
4.37E+17,1
3.13E+17,1
1.18E+18,1
5.05E+17,1
1.04E+18,1
9.30E+17,1
8.51E+17,1
9.69E+17,1
8.66E+17,1
1.00E+18,1
6.49E+17,1
8.68E+17,1
9.35E+17,1
3.59E+17,1
5.89E+17,1
8.33E+17,1
7.28E+17,1
4.49E+17,1
26151527396,1
5.43E+17,1
6.75E+17,1
8.60E+17,1
6.17E+17,1
1.01E+18,1
7.81E+16,1
1.20E+18,1
1.21E+18,1
1.02E+18,1
3.21E+17,1
6.62E+17,1
8.21E+17,1
4.75E+17,1
3.98E+17,1
5.17E+17,1
3.83E+17,1
1.15E+18,1
3.88E+17,1
6.16E+17,1
1.00E+18,1
5.01E+17,1
1.03E+18,1
7.76E+17,1
5.77E+17,1
3.70E+17,1
5.52E+17,1
7.74E+17,1
9.04E+17,1
1.14E+18,1
3.89E+17,1
7.25E+17,1
9.01E+17,1
9.71E+17,1
7.19E+17,1
4.58E+17,1
1.18E+18,1
8.92E+17,1
6.95E+17,1
6.75E+17,1
3.82E+17,1
4.23E+17,1
1.45E+16,1
4.93E+17,1
2.18E+17,1
8.77E+17,1
8.75E+17,1
8.67E+17,1
7.20E+17,1
4.92E+17,1
4.92E+17,1
6.51E+17,1
1.13E+18,1
7.02E+17,1
6.16E+17,1
2.06E+17,1
2.76E+17,1
1.04E+18,1
6.00E+16,1
8.03E+17,1
8.48E+17,1
1.02E+18,1
8.54E+17,1
1.07E+17,1
1.21E+18,1
1.14E+18,1
7.49E+17,1
6.96E+17,1
3.16E+17,1
8.27E+17,1
5.24E+17,1
7.15E+17,1
1.03E+18,1
4.38E+17,1
3.82E+17,1
7.54E+17,1
12697996291,1
9.07E+17,1
1.03E+18,1
5.91E+17,1
5.58E+17,1
1.70E+17,1
1.19E+18,1
5.31E+17,1
1.18E+18,1
8.62E+17,1
5.58E+17,1
1.13E+18,1
7.70E+17,1
1.06E+17,1
6.02E+17,1
6.79E+17,1
6.01E+17,1
1.00E+17,1
9.53E+17,1
7.87E+17,1
9.30E+17,1
5.82E+17,1
5.70E+17,1
4.36E+17,1
1.09E+18,1
1.06E+18,1
1.01E+18,1
14391800721,1
3.77E+17,1
1.08E+18,1
6.41E+17,1
9.94E+17,1
1.11E+18,1
8.41E+17,1
6.56E+17,1
6.57E+17,1
1.85E+17,1
1.03E+18,1
1.02E+18,1
1.16E+18,1
1.08E+17,1
9.58E+17,1
16618451096,1
1.12E+18,1
2.16E+17,1
8.62E+17,1
1.17E+18,1
5.68E+17,1
1.15E+18,1
1.21E+18,1
9.28E+17,1
9.87E+17,1
9.22E+17,1
9.94E+17,1
3.86E+17,1
1.03E+18,1
7.51E+17,1
1.71E+17,1
3.33E+17,1
7.88E+17,1
5.57E+17,1
1.18E+18,1
6.61E+16,1
8.97E+17,1
8.76E+17,1
3.86E+17,1
4.63E+17,1
4.18E+17,1
6.77E+17,1
6.93E+17,1
3.34E+17,1
9.88E+17,1
7.44E+17,1
6.94E+17,1
5.49E+16,1
1.12E+18,1
3.89E+17,1
2.36E+17,1
9.29E+17,1
9.47E+17,1
1.07E+18,1
4.72E+17,1
1.34E+17,1
6.71E+16,1
9981607359,1
7.02E+16,1
8.40E+17,1
5.03E+17,1
1.00E+18,1
9.43E+17,1
5.87E+17,1
6.52E+17,1
7.30E+17,1
5.94E+17,1
3.54E+17,1
8.57E+17,1
2.05E+17,1
2.02E+17,1
1.13E+18,1
1.18E+18,1
1.06E+18,1
1.04E+18,1
5.86E+17,1
6.17E+17,1
9.98E+17,1
5.90E+17,1
6.66E+16,1
7.28E+17,1
3.50E+17,1
5.70E+17,1
1.02E+18,1
8.93E+17,1
4.86E+17,1
2.92E+17,1
1.55E+17,1
7.57E+17,1
9.99E+17,1
1.04E+18,1
1.16E+18,1
7.65E+17,1
2.84E+17,1
2.33E+17,1
1.11E+18,1
1.95E+17,1
8.76E+17,1
1.08E+18,1
7.77E+17,1
1.15E+18,1
1.03E+18,1
1.10E+18,1
5.83E+17,1
7.74E+17,1
6.04E+17,1
6.50E+17,1
5.90E+17,1
3.77E+17,1
7.52E+17,1
9.75E+17,1
1.05E+18,1
1.05E+18,1
1.14E+18,1
3.26E+17,1
3.51E+17,1
19854711248,1
1.09E+18,1
23157809422,1
9.97E+17,1
5.51E+17,1
1.05E+18,1
9.80E+17,1
1.14E+18,1
5.98E+17,1
3.25E+17,1
14992662646,1
7.17E+17,1
2.32E+17,1
6.44E+17,1
4.90E+17,1
4.94E+17,1
1.04E+18,1
6.87E+17,1
6.11E+17,1
9.93E+17,1
6.16E+17,1
1.09E+18,1
1.17E+18,1
7.25E+17,1
1.16E+18,1
7.60E+17,1
6.45E+17,1
4.71E+17,1
5.80E+17,1
5.57E+17,1
1.16E+18,1
9.83E+17,1
3.53E+17,1
7.09E+17,1
1.08E+18,1
8.19E+17,1
4.94E+17,1
4.90E+17,1
5.92E+17,1
1.13E+18,1
1.10E+18,1
7.91E+17,1
25499970095,1
8.26E+17,1
1.09E+18,1
2.90E+17,1
4.59E+17,1
8.80E+17,1
3.82E+17,1
10588095238,1
9.51E+17,1
3.73E+17,1
9.59E+17,1
8.44E+17,1
1.04E+18,1
7.60E+17,1
9.21E+17,1
3.86E+17,1
6.34E+17,1
9.90E+17,1
5.54E+17,1
5.13E+17,1
1.19E+18,1
9.60E+17,1
8.89E+17,1
6.31E+17,1
9.26E+17,1
8.81E+17,1
6.70E+17,1
4.63E+17,1
6.61E+17,1
4.55E+17,1
1.57E+17,1
3.14E+17,1
9.96E+17,1
2.57E+17,1
5.76E+17,1
8.87E+17,1
3.62E+17,1
7.60E+17,1
1.18E+18,1
9.41E+17,1
1.12E+18,1
5.64E+17,1
6.01E+17,1
3.16E+17,1
8.83E+17,1
8.57E+17,1
6.95E+17,1
3.90E+17,1
8.80E+17,1
1.06E+18,1
6.59E+17,1
2.23E+17,1
4.56E+17,1
1.18E+18,1
2.41E+17,1
1.16E+18,1
6.29E+17,1
1.14E+18,1
3.87E+17,1
4.63E+17,1
7.66E+17,1
3.99E+16,1
7.74E+17,1
5.03E+17,1
5.82E+17,1
3.47E+17,1
7.05E+17,1
8.79E+17,1
5.94E+17,1
4.56E+17,1
1.02E+18,1
3.75E+17,1
3.82E+17,1
2.83E+17,1
1.15E+18,1
7.78E+17,1
1.15E+18,1
3.36E+17,1
1.15E+18,1
6.99E+17,1
1.01E+18,1
1.09E+18,1
1.62E+17,1
7.07E+17,1
9.81E+17,1
6.65E+17,1
8.65E+17,1
9.21E+17,1
5.86E+17,1
1.14E+18,1
9.87E+17,1
8.72E+17,1
1.01E+18,1
6.40E+17,1
1.03E+18,1
1.20E+18,1
1.18E+18,1
8099510355,1
8.69E+16,1
9.50E+17,1
2.46E+17,1
8.79E+17,1
7.70E+17,1
1.09E+18,1
9.81E+17,1
3.77E+17,1
6.54E+17,1
9.01E+16,1
7.01E+17,1
7.91E+17,1
6.16E+17,1
1.06E+18,1
1.00E+18,1
1.18E+18,1
8.63E+17,1
1.98E+17,1
4.81E+17,1
7.68E+17,1
1.12E+18,1
6.74E+17,1
7.02E+17,1
3.12E+17,1
1.00E+18,1
6.90E+16,1
13495679333,1
6.80E+17,1
6.79E+17,1
4.85E+17,1
8.05E+17,1
11401128537,1
9.78E+17,1
6.68E+17,1
1.14E+18,1
1.14E+18,1
4.73E+17,1
25657676851,1
9.13E+17,1
5.55E+16,1
7.00E+17,1
1.14E+18,1
5.99E+17,1
6.45298E+15,1
8.75E+17,1
3.29E+17,1
1.23E+17,1
27251973282,1
4.82E+17,1
1.08E+17,1
3.02E+17,1
7.64E+17,1
1.05E+18,1
1.19E+18,1
7.74E+16,1
7.12E+17,1
6.97E+17,1
1.17E+17,1
8.57E+16,1
7.65E+17,1
7.89E+17,1
6.95E+17,1
1.66E+17,1
7.57E+17,1
5.14E+17,1
1.12E+18,1
8.53E+17,1
4.95E+17,1
1.19E+18,1
8.21E+17,1
8.54E+17,1
6.82E+17,1
5.89E+17,1
9.47E+17,1
8.43E+17,1
8.72E+17,1
8.34E+17,1
1.13E+18,1
6.90E+17,1
5.11E+17,1
1.15E+18,1
1.04E+18,1
7.48E+17,1
7.46E+17,1
21630755885,1
5.05E+17,1
4.87E+17,1
4.72E+17,1
7.27E+17,1
15500050860,1
6.95E+17,1
1.12E+18,1
1.07E+18,1
7.20E+17,1
1.00E+18,1
9.90E+17,1
1.00E+18,1
5.74E+17,1
4.40E+17,1
4.93E+17,1
1.13E+18,1
6.87E+17,1
1.06E+18,1
6.01E+17,1
1.20E+18,1
8.27E+17,1
1.49E+16,1
9.58E+16,1
1.20E+18,1
9.24E+17,1
8.64E+17,1
1.75E+17,1
4.85E+17,1
7.28E+17,1
8.87E+17,1
5.39E+17,1
9.58E+17,1
6.06E+17,1
3.35E+17,1
6.67E+17,1
7.09E+17,1
4.93E+17,1
3.88E+17,1
1.77E+17,1
5.83E+17,1
9.38E+17,1
4.18E+17,1
4.62E+17,1
3.83E+17,1
6.35E+17,1
6.01E+17,1
8.55E+17,1
1.20E+16,1
13023231001,1
3.00E+17,1
3.38E+17,1
5.63E+17,1
5.70E+17,1
5.13E+17,1
8.87E+17,1
7.53E+17,1
3.32E+17,1
6.89E+17,1
1.18E+18,1
4.46E+17,1
6.85E+17,1
1.12E+17,1
7.35E+17,1
6.51E+17,1
8.78E+17,1
2.29E+17,1
3.70E+17,1
2.30E+17,1
6.16E+17,1
1.66E+17,1
3.35E+17,1
1.17E+18,1
2.19E+17,1
4.80E+17,1
6.63E+17,1
8.79E+17,1
7.86E+17,1
8.74E+17,1
7.71E+17,1
6.00E+16,1
4.59E+17,1
1.00E+18,1
1.16E+18,1
7.46E+17,1
4.70E+17,1
1.72E+16,1
7.35E+17,1
1.17E+18,1
1.16E+18,1
3.60E+17,1
2.94E+17,1
9.88E+17,1
1.27E+17,1
5.88E+17,1
7.32E+17,1
1.08E+18,1
1.10E+18,1
6.78E+17,1
8.57E+17,1
3.36E+17,1
5.86E+17,1
5.63E+17,1
8.76E+17,1
8.34E+17,1
8.78E+17,1
7.41E+17,1
1.15E+18,1
8.77E+17,1
9.85E+17,1
5.55E+17,1
8.15E+17,1
8.18E+17,1
8.03E+17,1
8.50E+17,1
9.91E+17,1
2.80E+17,1
8.50E+17,1
3.30E+17,1
2.20E+17,1
1.00E+18,1
5.27E+17,1
7.87E+17,1
2.96E+17,1
1.93E+17,1
7.30E+17,1
9.55E+17,1
7.90E+17,1
1.05E+18,1
6.35E+17,1
7.50E+17,1
3.99E+17,1
1.04E+18,1
2.36E+17,1
6.41E+17,1
7.55E+17,1
8.62E+17,1
1.02E+18,1
7.84E+17,1
5.56E+17,1
6.18E+17,1
5.71E+17,1
7.72E+17,1
3.95E+17,1
12638335842,1
9.59E+17,1
1.66E+17,1
6.32E+17,1
2.01E+17,1
7.10E+17,1
1.04E+18,1
8.50E+17,1
5.39E+17,1
9.43E+17,1
4.46E+17,1
6.06E+17,1
1.16E+18,1
9.80E+17,1
1.87E+17,1
1.04E+18,1
1.13E+18,1
4.26E+17,1
3.07E+17,1
1.07E+18,1
1.15E+18,1
5.83E+17,1
8.78E+17,1
5.20E+17,1
6.96E+17,1
8.68E+17,1
8.85E+17,1
1.11E+18,1
7.41E+17,1
7.91E+17,1
1.10E+18,1
1.11E+18,1
8.10E+17,1
1.19E+18,1
2.23E+17,1
9.14E+17,1
8.96E+17,1
2.93E+17,1
7.25E+17,1
2.33E+17,1
7.05E+16,1
9.96E+17,1
24637290376,1
1.03E+18,1
5.00E+17,1
1.31E+17,1
1.03E+18,1
6.88E+17,1
5.97E+17,1
4.52E+17,1
6.93E+17,1
5.14E+17,1
4.58E+17,1
6.22E+17,1
7.69E+17,1
9.57E+17,1
4.01E+17,1
5.83E+17,1
1.02E+18,1
5.13E+17,1
2.09E+17,1
1.91E+17,1
8.98E+17,1
8.56E+17,1
18125810074,1
